PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   6.000  index, nleg, degeneracy, r=  2.4982
    0.000000    0.000000   -4.070000   1 'Co    '     4.0700  144.5452    0.0000
   -1.449130   -0.000030   -2.035000   1 'Co    '     2.4982   70.9096    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982  144.5452    0.0000
    14    3  24.000  index, nleg, degeneracy, r=  4.6744
      x           y           z     ipot  label      rleg      beta        eta
   -2.173720    1.255000    0.000000   1 'Co    '     2.5100  150.1553    0.0000
    0.724590   -1.255030   -2.035000   1 'Co    '     4.3407  150.0009    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4983   59.8438    0.0000
    15    3  24.000  index, nleg, degeneracy, r=  4.6744
      x           y           z     ipot  label      rleg      beta        eta
    0.724590    3.764970   -2.035000   1 'Co    '     4.3407  150.1549    0.0000
    0.724590    1.254970   -2.035000   1 'Co    '     2.5100   59.8450    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982  150.0001    0.0000
    16    3  24.000  index, nleg, degeneracy, r=  4.6744
      x           y           z     ipot  label      rleg      beta        eta
    0.724590   -3.765030    2.035000   1 'Co    '     4.3407  150.0009    0.0000
    0.000000   -2.510000    0.000000   1 'Co    '     2.4983   59.8438    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.5100  150.1553    0.0000
    17    3  12.000  index, nleg, degeneracy, r=  4.6837
      x           y           z     ipot  label      rleg      beta        eta
    2.173720    1.255000    0.000000   1 'Co    '     2.5100  150.0000    0.0000
    0.000000   -2.510000    0.000000   1 'Co    '     4.3474  150.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.5100   60.0000    0.0000
    18    3  24.000  index, nleg, degeneracy, r=  4.6837
      x           y           z     ipot  label      rleg      beta        eta
   -2.173720   -3.765000    0.000000   1 'Co    '     4.3474  150.0000    0.0000
    0.000000   -2.510000    0.000000   1 'Co    '     2.5100   60.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.5100  150.0000    0.0000
    19    2  12.000  index, nleg, degeneracy, r=  4.7817
      x           y           z     ipot  label      rleg      beta        eta
   -2.173720    1.255000   -4.070000   1 'Co    '     4.7817  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     4.7817  180.0000    0.0000
    20    3  12.000  index, nleg, degeneracy, r=  4.8891
      x           y           z     ipot  label      rleg      beta        eta
   -1.449130   -0.000030    2.035000   1 'Co    '     2.4982  163.1396    0.0000
    0.724590   -1.255030   -2.035000   1 'Co    '     4.7817  163.1398    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4983   33.7206    0.0000
    21    3  24.000  index, nleg, degeneracy, r=  4.8891
      x           y           z     ipot  label      rleg      beta        eta
   -2.173720    1.255000   -4.070000   1 'Co    '     4.7817  163.1398    0.0000
   -1.449130   -0.000030   -2.035000   1 'Co    '     2.4983   33.7206    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982  163.1396    0.0000
    22    4  12.000  index, nleg, degeneracy, r=  4.9965
      x           y           z     ipot  label      rleg      beta        eta
    0.724590   -1.255030   -2.035000   1 'Co    '     2.4983  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4983   33.7206    0.0000
   -1.449130   -0.000030    2.035000   1 'Co    '     2.4982  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982   33.7206    0.0000
    23    4   6.000  index, nleg, degeneracy, r=  4.9965
      x           y           z     ipot  label      rleg      beta        eta
    0.724590    1.254970   -2.035000   1 'Co    '     2.4982  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982  180.0000    0.0000
    0.724590    1.254970   -2.035000   1 'Co    '     2.4982  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982  180.0000    0.0000
    24    4  12.000  index, nleg, degeneracy, r=  4.9965
      x           y           z     ipot  label      rleg      beta        eta
   -1.449130   -0.000030   -2.035000   1 'Co    '     2.4982   33.7183    0.0000
   -2.173720   -1.255000   -4.070000   1 'Co    '     2.4982  180.0000    0.0000
   -1.449130   -0.000030   -2.035000   1 'Co    '     2.4982   33.7183    0.0000
    0.000000    0.000000    0.000000   0 'Co    '     2.4982  180.0000    0.0000
